Date,Close,High,Low,Open,Volume
3/20/2014,19.04204559,19.04204559,18.78297013,19.04204559,6729485
3/23/2014,19.36589622,19.49543268,19.04205114,19.04205114,15195846
3/24/2014,19.36589622,19.43066445,19.23635845,19.36589622,3935874
3/25/2014,19.36589622,19.36589622,19.23635845,19.36589622,4255688
3/26/2014,19.36589622,19.43066445,19.30112668,19.36589622,6670863
3/27/2014,19.30112839,19.43066617,19.23636015,19.36589794,4822461
3/30/2014,19.36589622,19.43066445,19.30112668,19.36589622,5824678
3/31/2014,19.36589622,19.43066445,19.30112668,19.30112668,6539320
4/1/2014,19.49542809,19.56019761,19.23635392,19.36589166,9625528
4/2/2014,19.56019974,19.62496927,19.4954302,19.56019974,5283663
4/3/2014,19.62496948,19.6897377,19.56019995,19.56019995,8344329
4/6/2014,19.43066025,19.68973574,19.36589203,19.62496752,9630250
4/7/2014,19.43066025,19.43066025,19.23635429,19.3011225,6491602
4/8/2014,19.36589622,19.43066445,19.30112668,19.43066445,5224760
4/9/2014,19.43066025,19.56019799,19.36589203,19.43066025,6386373
4/10/2014,19.36589622,19.49543268,19.30112668,19.43066445,6623126
4/13/2014,18.78297806,18.91251585,18.58867072,18.71820982,13690513
4/14/2014,18.84773827,18.84773827,18.65343102,18.71820054,7082341
4/15/2014,19.1371994,19.20834009,18.8526313,19.20834009,12963536
4/16/2014,19.1371994,19.20834009,19.06605604,19.20834009,4727585
4/17/2014,19.06606102,19.20834511,18.99492031,19.1372044,6611349
4/20/2014,19.06606102,19.1372044,18.99492031,18.99492031,6914382
4/21/2014,19.06606102,19.1372044,18.99492031,19.1372044,4796230
4/22/2014,18.99492073,19.13720482,18.92377735,19.06606144,5645074
4/23/2014,18.92377472,19.06605879,18.85263402,18.99491809,6394488
4/24/2014,18.78149033,18.99491776,18.71034963,18.99491776,7210409
4/27/2014,18.71035004,18.78149074,18.639208,18.78149074,5660942
4/28/2014,18.49692535,18.78149218,18.35464127,18.71035148,9720497
4/29/2014,18.35464287,18.56806901,18.35464287,18.49692696,7745203
4/30/2014,18.35464287,18.42578492,18.28350082,18.42578492,7739839
5/1/2014,18.56806564,18.71034971,18.28349751,18.35463954,15303847
5/4/2014,18.92377472,19.20834286,18.56806588,18.63920791,19353716
5/5/2014,18.92377472,19.06605879,18.85263402,18.99491809,6445139
5/6/2014,18.99492073,19.35062962,18.99492073,18.99492073,10680488
5/7/2014,18.92377472,19.06605879,18.85263402,18.99491809,6248267
5/8/2014,18.92377472,19.13720216,18.92377472,18.99491809,5564272
5/11/2014,18.99492073,19.06606144,18.85263664,18.99492073,4639029
5/12/2014,18.92377472,18.99491809,18.85263402,18.92377472,4374344
5/13/2014,19.06606102,19.27948849,18.92377693,18.99492031,11134265
5/14/2014,18.99492073,19.13720482,18.92377735,19.06606144,5787772
5/15/2014,18.92377472,18.99491809,18.85263402,18.99491809,6217845
5/18/2014,18.92377472,19.06605879,18.92377472,18.92377472,3284535
5/19/2014,18.78149033,18.99491776,18.71034963,18.92377439,7386402
5/20/2014,18.71035004,18.85263411,18.71035004,18.78149074,3603848
5/21/2014,18.78149033,18.8526337,18.71034963,18.78149033,5201227
5/22/2014,18.71035004,18.92377481,18.71035004,18.78149074,7442047
5/25/2014,18.78149033,18.8526337,18.63920759,18.71034963,6054113
5/26/2014,18.78149033,18.8526337,18.71034963,18.78149033,8198365
5/27/2014,18.78149033,18.8526337,18.71034963,18.8526337,6678655
5/28/2014,18.78149033,18.92377439,18.71034963,18.8526337,9242328
5/29/2014,18.99492073,19.35062962,18.92377735,18.99492073,25725789
6/1/2014,19.421772,19.56405609,19.06606046,19.13720384,15284565
6/2/2014,19.35063171,19.56405921,19.35063171,19.4217751,10588739
6/3/2014,19.20834541,19.42177288,19.20834541,19.3506295,5759913
6/4/2014,19.20834541,19.3506295,19.20834541,19.27948879,6328161
6/5/2014,19.20834541,19.3506295,19.20834541,19.27948879,4972616
6/8/2014,19.20834541,19.3506295,19.06606132,19.27948879,8186249
6/9/2014,19.20834541,19.27948879,19.06606132,19.20834541,5363004
6/10/2014,19.2794857,19.3506264,19.13720164,19.20834233,8658382
6/11/2014,19.1371994,19.27948345,19.06605604,19.20834009,4600227
6/12/2014,19.06606102,19.1372044,18.85263622,19.06606102,10389054
6/15/2014,18.85263443,18.9949185,18.78149106,18.92377513,7889622
6/16/2014,18.85263443,18.9949185,18.78149106,18.92377513,7889622
6/17/2014,18.78149033,18.8526337,18.56806556,18.56806556,10100911
6/18/2014,18.92377472,19.06605879,18.78149065,18.85263402,7767409
6/19/2014,19.1371994,19.1371994,18.92377199,18.99491535,6941225
6/22/2014,19.35063171,19.35063171,19.0660635,19.0660635,8673425
6/23/2014,18.99492073,19.27948891,18.78149326,19.27948891,10456522
6/24/2014,18.85263443,19.0660592,18.71035036,19.0660592,9039633
6/25/2014,19.1371994,19.20834009,18.92377199,18.92377199,6998808
6/26/2014,19.1371994,19.20834009,19.06605604,19.1371994,7127037
6/29/2014,19.20834541,19.20834541,18.92377723,19.06606132,5081274
6/30/2014,19.20834541,19.27948879,18.92377723,19.20834541,9188546
7/1/2014,19.1371994,19.27948345,19.06605604,19.20834009,6627182
7/2/2014,19.4929142,19.4929142,19.1372053,19.1372053,12390268
7/3/2014,19.4929142,19.4929142,19.35063011,19.4929142,6074131
7/6/2014,19.56406021,19.56406021,19.4217761,19.4217761,5021187
7/7/2014,19.77748489,19.77748489,19.49291667,19.56406006,6855167
7/8/2014,19.70634079,19.7774815,19.49291332,19.70634079,10447515
7/9/2014,19.70634079,19.7774815,19.5640567,19.63519741,6943642
7/10/2014,19.77748489,19.84862695,19.63520078,19.70634417,6938576
7/13/2014,19.35063171,19.56405921,19.20834761,19.56405921,8861462
7/14/2014,19.35063171,19.4217751,19.279491,19.35063171,5424198
7/15/2014,19.20834541,19.42177288,19.1372047,19.3506295,4980011
7/16/2014,18.99492073,19.13720482,18.92377735,19.13720482,13043105
7/17/2014,18.99492073,19.06606144,18.92377735,18.99492073,5833537
7/20/2014,19.06606102,19.1372044,18.92377693,18.99492031,5160616
7/21/2014,19.13828278,19.28272269,19.13828278,19.21050138,4293259
7/22/2014,19.57160187,19.78826037,19.35494065,19.35494065,16136391
7/23/2014,19.78825951,20.00492071,19.57160101,19.64381961,11351260
7/24/2014,19.78825951,19.93269941,19.64381961,19.86048081,8763239
8/3/2014,19.86048508,20.00492501,19.71604515,19.86048508,7223007
8/4/2014,19.9326973,20.00491859,19.86047871,19.9326973,4493766
8/5/2014,20.14935875,20.29379865,19.9326989,20.00492021,16211743
8/6/2014,20.3660183,20.51045819,20.07713851,20.14935845,8324452
8/7/2014,20.79933929,20.9437792,20.36601958,20.36601958,11349792
8/10/2014,20.94377708,21.01599703,20.7993372,20.7993372,4883903
8/11/2014,20.87155914,21.01599905,20.79933919,20.94377909,6807950
8/12/2014,20.87155914,20.94377909,20.72711924,20.87155914,7246444
8/13/2014,20.79933929,21.01599915,20.72711934,20.79933929,9528209
8/14/2014,20.79933929,20.9437792,20.72711934,20.79933929,4114064
8/17/2014,20.72711754,20.87155743,20.43823776,20.72711754,11730967
8/18/2014,20.6549015,20.79934142,20.51046159,20.6549015,10123589
8/19/2014,20.79933929,20.79933929,20.58267944,20.65489939,5189350
8/20/2014,20.79933929,20.87155925,20.72711934,20.79933929,6670992
8/21/2014,20.87155914,20.94377909,20.79933919,20.79933919,4581163
8/24/2014,21.30488014,21.3771001,20.94378036,21.01600032,17786486
8/25/2014,21.37709808,22.09929757,21.37709808,21.37709808,20576912
8/26/2014,21.66597557,21.81041545,21.30487586,21.59375563,11158504
8/27/2014,21.95485878,22.09929868,21.59375902,21.66597897,15005747
8/28/2014,21.88263512,22.027075,21.81041518,21.95485506,5972220
8/31/2014,22.46039581,22.53261576,21.88263626,21.9548562,10337258
9/1/2014,22.46039581,22.96593406,22.09929609,22.38817587,13932705
9/2/2014,22.24373627,22.38817616,22.02707643,22.38817616,8401097
9/3/2014,22.17151642,22.38817625,22.02707653,22.09929647,7160853
9/4/2014,22.17151642,22.24373636,22.09929647,22.17151642,6547883
9/7/2014,22.02708054,22.24374041,21.88264062,22.17152045,6971994
9/8/2014,21.95485878,22.02707873,21.81041887,22.02707873,8052539
9/9/2014,21.81041527,21.95485515,21.59375545,21.88263521,45912663
9/10/2014,21.73820114,21.88264106,21.59376122,21.88264106,6499374
9/11/2014,21.59375954,21.8104194,21.59375954,21.8104194,8217988
9/14/2014,21.44931793,21.81041767,21.37709798,21.59375783,7272767
9/15/2014,21.01600075,21.52154045,20.94378079,21.44932049,11110499
9/16/2014,21.01600075,21.23266062,20.94378079,21.0882207,10575727
9/17/2014,21.30488014,21.3771001,21.08822028,21.08822028,7535724
9/18/2014,21.16043854,21.37709839,21.08821859,21.30487844,3972013
9/21/2014,21.08821678,21.23265667,20.94377689,21.16043673,6899002
9/22/2014,20.72711754,20.94377737,20.58267765,20.94377737,8960773
9/24/2014,20.51045799,20.65489789,20.29379815,20.65489789,9780871
9/25/2014,20.6549015,20.94378134,20.51046159,20.58268155,12170967
9/28/2014,20.43824005,20.79933982,20.3660201,20.72711987,5873596
9/29/2014,20.58267975,20.6548997,20.36601989,20.43823984,8482594
9/30/2014,20.58267975,20.79933961,20.58267975,20.58267975,6825186
10/1/2014,20.58267975,20.94377951,20.5104598,20.6548997,11323434
10/2/2014,20.51045799,20.58267794,20.22157821,20.3660181,7490234
10/12/2014,19.35494041,20.00492134,19.21050051,19.49938032,15472464
10/13/2014,19.71604156,19.78826016,19.35494045,19.35494045,5731145
10/14/2014,19.49938202,19.64382194,19.21050218,19.64382194,7429589
10/15/2014,19.06605911,19.4271602,19.06605911,19.3549389,5966788
10/16/2014,18.27164268,18.5605225,17.98276287,18.19942273,15439618
10/19/2014,18.34386444,18.99384408,18.27164448,18.84940416,14377136
10/20/2014,18.56052589,18.63274586,18.343866,18.41608596,10293258
10/21/2014,18.92162132,19.06605987,18.56052158,18.56052158,12587499
10/22/2014,19.13828278,19.28272269,18.92162291,19.06606146,11659516
10/23/2014,19.06605911,19.06605911,18.77718068,19.06605911,7972735
10/26/2014,19.42716217,19.49938077,18.99384245,19.06606104,6332282
10/27/2014,19.06605911,19.49937879,19.06605911,19.49937879,6930736
10/28/2014,19.13828278,19.21050138,18.92162291,19.13828278,4147019
10/29/2014,19.06605911,19.21049901,18.99384052,19.13828042,4741953
10/30/2014,18.92162132,19.06605987,18.84940137,18.99384127,4512412
11/2/2014,18.99384117,19.21049966,18.84940127,19.21049966,21059548
11/3/2014,19.2104969,19.35493678,18.84939857,18.99383844,6673535
11/4/2014,18.77717972,19.21049802,18.56051989,18.99383955,9965915
11/5/2014,18.63274384,18.77718375,18.19942409,18.70496379,11623370
11/6/2014,18.63274384,18.70496379,18.41608396,18.70496379,6178209
11/9/2014,18.70495987,18.70495987,18.4160801,18.63273993,6013756
11/10/2014,18.84940147,18.92162142,18.56052167,18.70496157,6265276
11/11/2014,18.84940147,18.99384137,18.70496157,18.77718152,9545482
11/12/2014,18.84940147,19.06605997,18.77718152,18.99384137,7659881
11/13/2014,18.63274384,18.84940371,18.48830392,18.77718375,4126009
11/16/2014,18.34386444,18.56052432,18.19942452,18.48830436,4332114
11/17/2014,18.05497742,18.34385714,17.91053755,18.27163721,7920573
11/18/2014,18.05497742,18.19941728,17.91053755,18.05497742,7346274
11/19/2014,18.1272049,18.27164482,17.98276497,18.1272049,6982500
11/20/2014,18.05497742,18.27163721,17.98275749,18.12719735,4736272
11/23/2014,18.1272049,18.27164482,18.05498493,18.19942486,8263704
11/24/2014,17.98276138,18.12720128,17.91054144,18.12720128,5464422
11/25/2014,17.69388008,17.98275984,17.5494402,17.9105399,7397434
11/26/2014,17.54944038,17.62166033,17.04390079,17.62166033,10867944
11/27/2014,17.54944038,17.62166033,17.18834068,17.47722044,7578298
11/30/2014,17.04390144,17.18834133,16.53836183,16.75502167,8259436
12/1/2014,17.18834114,17.18834114,17.18834114,17.18834114,17955559
12/2/2014,17.1161232,17.1161232,17.1161232,17.1161232,15798567
12/3/2014,17.47722626,17.47722626,17.47722626,17.47722626,255053191
12/4/2014,17.69388008,17.69388008,17.69388008,17.69388008,14260764
12/7/2014,17.33278275,17.62166255,17.26056279,17.62166255,7621917
12/8/2014,16.75502586,17.2605656,16.6828059,17.2605656,7405602
12/9/2014,16.3939209,16.46614084,15.96060126,16.46614084,15688209
12/10/2014,16.03282356,16.53836322,15.81616371,16.24948341,14764742
12/11/2014,15.74394321,15.88838311,15.38284483,15.52728337,18866518
12/14/2014,15.23840618,15.67172455,15.02174496,15.09396627,16574171
12/15/2014,15.23840618,15.59950459,15.02174496,15.52728464,10376419
12/16/2014,14.15510845,14.73286679,14.01066853,14.73286679,11632200
12/17/2014,14.66064644,14.87730494,13.98177915,14.35732209,15991953
12/18/2014,16.17726135,16.17726135,15.38284336,15.96060153,26127965
12/21/2014,15.88838482,16.8994642,15.38284649,16.82724424,25787101
12/22/2014,15.67172241,15.88838224,15.45506258,15.88838224,9968741
12/23/2014,15.45506287,15.6717227,15.45506287,15.59950276,6999275
12/24/2014,15.74394321,16.1772629,15.59950332,15.67172327,18163222
12/25/2014,15.67172241,16.03282213,15.67172241,15.88838224,18766445
12/28/2014,15.96060371,16.03282366,15.67172391,15.74394386,13673005
12/29/2014,15.81616402,16.10504382,15.74394406,15.96060392,14946409
12/30/2014,15.31062317,15.59950295,15.16618328,15.59950295,9536433
12/31/2014,14.80508709,15.5272853,14.3284351,15.45506535,15698894
1/1/2015,14.94952679,15.1661853,14.87730547,15.0939667,6688117
1/4/2015,15.09396839,15.23840832,14.73286722,14.87730714,8714557
1/5/2015,14.80508709,15.0217456,14.73286578,14.87730569,6415201
1/6/2015,14.87730408,14.94952538,14.38620897,14.51620569,10596374
1/7/2015,14.80508709,15.0217456,14.58842586,14.80508709,17053203
1/8/2015,15.23840618,15.52728464,14.94952637,15.02174496,14754638
1/11/2015,15.88838482,15.96060477,15.23840657,15.23840657,18835006
1/12/2015,16.3939209,16.53836078,15.6717215,15.88838132,17051096
1/13/2015,16.68280602,16.82724594,15.7439465,15.88838642,14328449
1/14/2015,16.3939209,16.7550206,16.24948102,16.68280066,10501155
1/15/2015,15.59950161,16.10504119,15.45506173,15.88838137,15360676
1/18/2015,15.45506287,15.6717227,15.31062298,15.52728281,14028267
1/19/2015,15.45506287,15.59950276,15.31062298,15.52728281,6101823
1/20/2015,15.52728176,15.52728176,15.23840336,15.38284324,7452469
1/21/2015,15.31062317,15.52728301,15.23840458,15.45506306,7743015
1/22/2015,15.59950161,15.59950161,15.31062185,15.31062185,9412884
1/26/2015,15.59950161,15.81616143,15.45506173,15.74394149,11107058
1/27/2015,16.03282356,16.10504351,15.59950386,15.59950386,13443711
1/28/2015,16.46614647,16.6105864,16.03282668,16.17726661,17375722
1/29/2015,16.3939209,16.61058072,16.24948102,16.46614084,10238006
2/1/2015,17.04390144,17.11612139,16.82724161,17.04390144,19563555
2/2/2015,17.04390144,17.11612139,16.82724161,17.04390144,7411283
2/3/2015,17.33278275,17.5494426,17.04390294,17.11612289,13694955
2/4/2015,17.04390144,17.47722111,16.9716815,17.40500117,10423392
2/5/2015,17.33278275,17.33278275,16.75502314,16.75502314,10335134
2/8/2015,17.62166786,17.76610781,17.40500794,17.47722792,12065645
2/9/2015,18.27164268,18.27164268,17.69388306,17.69388306,12473561
2/10/2015,17.83832169,18.27164137,17.69388179,18.19942142,16428640
2/11/2015,17.62166786,17.83832778,17.40500794,17.69388783,6226414
2/12/2015,17.98276138,17.98276138,17.5494417,17.5494417,6796110
2/15/2015,18.19942284,18.27164279,17.91054302,18.12720288,8929181
2/16/2015,18.05497742,18.19941728,17.98275749,18.12719735,7830343
2/17/2015,18.19942284,18.27164279,17.98276298,18.05498293,12368190
2/18/2015,18.1272049,18.34386478,17.98276497,18.19942486,6607654
2/19/2015,17.76610565,18.05498551,17.54944576,17.98276554,9673036
2/22/2015,17.69388008,17.9105399,17.5494402,17.83831996,5857303
2/23/2015,17.76610565,17.91054558,17.62166572,17.69388569,4948895
2/24/2015,18.0232029,18.12720081,17.69388114,17.69388114,7661673
2/25/2015,18.05786705,18.12719944,17.91053962,17.98275956,4697815
2/26/2015,18.11564636,18.19942194,17.98276209,18.12720199,5557360
3/1/2015,18.1965332,18.19942211,18.05498221,18.19942211,5589158
3/2/2015,18.37195015,18.41872827,18.19945763,18.19945763,3711449
3/3/2015,18.7257061,18.85726931,18.34563782,18.34563782,11713898
3/4/2015,18.74032784,18.85727247,18.71109202,18.71109202,4948456
3/5/2015,18.76371384,18.85727008,18.71108965,18.71108965,3510199
3/8/2015,18.56490707,18.78417769,18.34563645,18.78417769,5949335
3/9/2015,18.67600441,18.71108765,18.56490724,18.56490724,3652586
3/10/2015,18.61168289,18.78417537,18.49181458,18.71108518,4809128
3/11/2015,18.66138458,18.78417662,18.56490601,18.56490601,5162522
3/12/2015,18.66723251,18.78417712,18.5649065,18.63799671,6560115
3/15/2015,18.50058556,18.6379948,18.41872421,18.5649046,4635895
3/16/2015,18.17314529,18.63799866,18.12636717,18.41872802,6628900
3/17/2015,17.92171669,18.34564081,17.83400924,18.19946037,8096492
3/18/2015,17.68782616,17.9070968,16.95692402,17.76091637,10551796
3/19/2015,17.76091576,17.98018639,17.46855491,17.76091576,10590543
3/22/2015,17.90709686,17.98018708,17.76091644,17.76091644,5804622
3/23/2015,17.76091576,17.98018639,17.76091576,17.90709618,6444582
3/24/2015,17.83401108,17.98019154,17.61474038,17.83401108,7516201
3/25/2015,17.17619133,17.68782272,17.03001093,17.61473253,10118870
3/26/2015,17.24928284,17.24928284,16.37220038,16.37220038,12087501
3/29/2015,17.39546013,17.6147307,17.24927975,17.39546013,6479179
3/30/2015,17.10310173,17.46855274,17.03001153,17.39546254,4893237
3/31/2015,16.81074142,17.10310224,16.66456102,17.03001204,7218776
4/1/2015,16.81074142,17.10310224,16.73765122,16.73765122,3889876
4/2/2015,16.73764992,17.03001071,16.59146952,17.03001071,5471730
4/5/2015,16.51838303,16.66456346,16.22602217,16.66456346,4410814
4/6/2015,16.51838303,16.73765367,16.3722026,16.51838303,5984806
4/7/2015,16.88383484,16.95692506,16.59147397,16.59147397,6614478
4/8/2015,17.10310173,17.54164294,16.81074092,16.88383112,7857698
4/9/2015,17.10310173,17.24928213,16.88383112,16.95692133,4591366
4/12/2015,17.10310173,17.32237234,17.10310173,17.24928213,4268621
4/13/2015,17.39546013,17.46855032,17.17618955,17.17618955,5643410
4/14/2015,16.81074142,17.03001204,16.66456102,16.95692183,12807932
4/15/2015,17.54164696,17.54164696,16.81074477,16.88383499,11360380
4/16/2015,17.83401108,17.98019154,17.46855992,17.54165015,10683173
4/19/2015,18.41872787,18.78417893,18.12636703,18.19945724,18608748
4/20/2015,18.27254486,18.56490567,18.19945466,18.49181547,5354957
4/21/2015,18.27254486,18.27254486,17.68782325,18.27254486,9774673
4/22/2015,18.27254486,18.49181547,18.12636446,18.41872526,7877095
4/23/2015,18.27254486,18.27254486,18.05327426,18.12636446,5939354
4/26/2015,18.40703201,18.5649073,18.19945626,18.27254647,8120706
4/27/2015,18.35733032,18.49181724,18.27254661,18.41872703,6470239
4/28/2015,18.24038696,18.34563808,18.12636744,18.34563808,9848207
4/29/2015,18.21992302,18.49181923,17.9070975,18.3456388,18816123
4/30/2015,18.31347466,18.41872438,18.19945378,18.34563418,8665501
5/3/2015,18.23161316,18.41872423,18.12636344,18.34563403,10129647
5/4/2015,18.41287613,18.41872356,18.19945298,18.27254318,5867381
5/5/2015,18.415802,18.49181592,18.27254531,18.41872572,8617292
5/6/2015,18.46842957,18.56490953,18.27254866,18.34563888,5980828
5/7/2015,18.40410805,18.49181684,18.19945602,18.41872664,7494685
5/10/2015,18.41872787,18.5649083,18.34563766,18.49181809,7669752
5/11/2015,18.32809448,18.56490742,18.27254658,18.418727,6174625
5/12/2015,18.47719383,18.49181242,18.27254185,18.34563204,4882554
5/13/2015,18.98883247,19.07654128,18.41872933,18.49181954,10622334
5/14/2015,19.4653759,19.58816656,19.00344633,19.07653653,14929102
5/17/2015,19.74311829,19.80743871,19.44198633,19.51507791,11844813
5/18/2015,19.66126442,19.80744486,19.44199238,19.73435327,7947165
5/19/2015,19.71096039,19.73434876,19.58816835,19.58816835,5929047
5/20/2015,19.49753571,19.73434724,19.22271721,19.66125841,8452273
5/21/2015,19.56770515,19.73435023,19.29580896,19.36890055,8763246
5/24/2015,19.57355309,19.66126189,19.44198988,19.51508146,6153786
5/25/2015,19.58231544,19.73434325,19.51507407,19.66125444,7305122
5/26/2015,19.69926071,19.73434395,19.51507476,19.58816357,7338173
5/27/2015,19.65833664,19.73435057,19.5150813,19.66126173,8639547
5/28/2015,19.66710854,19.8074429,19.58817088,19.66126247,11210617
5/31/2015,19.47707367,19.80744287,19.36890158,19.58817085,9290609
6/1/2015,19.56185913,19.58817122,19.29581036,19.29581036,7393772
6/2/2015,19.59402084,19.661265,19.44199296,19.58817341,5883329
6/3/2015,19.57355309,19.73435073,19.29580945,19.66126189,7053513
6/4/2015,19.54138947,19.66125777,19.36889698,19.51507738,7262165
6/7/2015,19.30750465,19.58817064,19.22272094,19.5150818,6086793
6/8/2015,19.10285187,19.36890062,19.00344956,19.29580904,6841843
6/9/2015,19.25780296,19.29580855,18.93035888,19.00344909,5859777
6/10/2015,19.18763542,19.44198791,19.07653825,19.2958075,6492134
6/11/2015,19.20225143,19.36889786,19.14962726,19.22271746,5126445
6/14/2015,19.57355309,19.5881703,19.22272061,19.29580945,7126581
6/15/2015,19.33966446,19.66126251,19.29581006,19.58817092,7690756
6/16/2015,19.57062912,19.58817006,19.29580921,19.36890079,8186025
6/17/2015,19.93899918,20.17288698,19.44198503,19.51507659,11104692
6/18/2015,19.751894,20.17289299,19.73435169,19.88053212,7516317
6/21/2015,19.18763542,19.73434873,19.07653825,19.73434873,8120878
6/22/2015,18.66431046,19.36890048,18.49181794,19.22272005,8204775
6/23/2015,18.2783947,18.93035916,18.12636684,18.63799832,11638309
6/24/2015,18.17314529,18.41872802,17.76091611,18.34563781,14212993
6/25/2015,18.32517052,18.34563654,18.05327571,18.19945613,6174603
6/28/2015,18.0737381,18.41872444,17.98018325,18.34563424,4024833
6/29/2015,17.82815552,18.05327355,17.76091275,17.98018335,5804462
6/30/2015,17.80476952,17.90709553,17.54164449,17.76091512,7113358
7/1/2015,17.6995182,17.90709533,17.54164429,17.83400512,11207131
7/2/2015,17.63519669,17.83400263,17.61473203,17.76091243,4794509
7/5/2015,17.5708828,17.68782742,17.32237633,17.54164698,5320658
7/6/2015,17.29021454,17.6147349,17.17619365,17.54164469,5969897
7/7/2015,17.28729057,17.46855423,17.10310319,17.39546403,5752070
7/8/2015,17.63519669,17.68782223,17.03001046,17.24928105,6442911
7/9/2015,18.36610031,18.56490627,17.39546301,17.54164342,15872051
7/12/2015,18.26669502,18.63799342,18.19945227,18.49181303,5538682
7/13/2015,18.40118599,18.49181851,18.12636745,18.19945766,5021827
7/14/2015,18.62922478,18.71108613,18.27254492,18.49181553,5985274
7/15/2015,19.024086,19.0800746,18.71173328,18.71173328,5606261
7/19/2015,19.024086,19.024086,19.024086,19.024086,0
7/20/2015,19.024086,19.024086,19.024086,19.024086,0
7/21/2015,19.024086,19.024086,19.024086,19.024086,0
7/22/2015,19.28339958,19.30108063,18.93273929,19.08007583,4347838
7/23/2015,19.36885834,19.44841892,19.15374718,19.22741546,4009716
7/26/2015,19.35117722,19.52208851,19.22741539,19.44841885,5317601
7/27/2015,18.73825455,19.3010805,18.63806609,19.22741223,3966679
7/28/2015,18.98283577,19.0064105,18.63806911,18.63806911,3396916
7/29/2015,19.11838531,19.30108258,19.00640948,19.08007776,4600505
7/30/2015,19.21857452,19.30108333,19.15374677,19.15374677,3708129
8/2/2015,18.75004578,19.22741619,18.56440165,19.15374791,5706719
8/3/2015,18.77656174,19.00640706,18.711734,18.711734,4041081
8/4/2015,18.59386635,18.85907241,18.56439932,18.78540414,3815375
8/5/2015,18.76182747,18.85907046,18.5643974,18.63806567,3568847
8/6/2015,18.40232849,18.71173579,18.34339443,18.71173579,3969017
8/9/2015,18.59976006,18.63806761,18.19605797,18.26972625,3281689
8/10/2015,18.80014229,18.85907775,18.56440458,18.63807287,4285975
8/11/2015,18.75888252,18.85907098,18.71173444,18.71173444,3534135
8/12/2015,18.72941208,18.78540068,18.26972286,18.71173242,4932146
8/13/2015,18.80014229,18.85907775,18.71174117,18.78540946,3602740
8/16/2015,18.49073029,18.93273991,18.41706202,18.78540337,3922231
8/17/2015,18.62038803,18.63806908,18.26972769,18.34339597,6125584
8/18/2015,18.0870266,18.63806515,17.90138252,18.56439689,5278103
8/19/2015,17.70395279,18.34339388,17.60671117,18.12238907,5868146
8/20/2015,17.71574211,17.75404967,16.79636205,17.38570828,5669321
8/23/2015,16.52820778,17.09103377,16.35435104,16.87002895,7694478
8/24/2015,15.60883045,16.6490255,14.95465647,16.35435238,13861343
8/25/2015,16.80520058,16.94369659,15.47033119,15.61766773,14983654
8/26/2015,15.89760876,16.64902577,15.83867469,16.42802093,12874475
8/27/2015,16.09503365,16.94369194,15.98600469,16.57535069,13169931
8/30/2015,16.23942947,17.09103493,16.13334732,16.64902526,10682627
8/31/2015,15.80626011,16.20701537,15.76500571,16.13334709,6614340
9/1/2015,15.6117754,15.98601046,15.47033253,15.98601046,6971866
9/2/2015,15.28468704,15.39666286,14.80731675,15.32299321,9896645
9/3/2015,15.48506451,15.61766683,15.24932689,15.54399995,9964086
9/6/2015,15.83867264,15.98600918,15.24932786,15.3966644,7140467
9/7/2015,16.2630024,16.35435033,15.83867244,15.83867244,7646057
9/8/2015,16.37497902,16.50168767,16.20701458,16.35435113,5586441
9/9/2015,16.83761406,16.9436962,16.50168659,16.64902313,9110058
9/10/2015,16.77573395,17.01736527,16.57535564,16.64902391,8852263
9/13/2015,16.46632767,17.16470287,16.42802011,16.87002977,7076770
9/14/2015,16.3248806,16.50168414,16.13334285,16.42801588,7507593
9/15/2015,16.55767632,16.72269253,16.05967807,16.20701461,6630429
9/16/2015,16.51936722,16.8700275,16.4280179,16.72269097,7885198
9/17/2015,16.37792587,16.72269251,16.28068287,16.57535596,27204776
9/20/2015,16.31604004,16.42801585,15.9860063,16.35434759,7079623
9/21/2015,16.49874115,16.57535627,16.28068317,16.28068317,7445205
9/27/2015,16.49874115,16.49874115,16.49874115,16.49874115,0
9/28/2015,16.49874115,16.49874115,16.49874115,16.49874115,0
9/29/2015,16.17754555,16.28068084,15.98600778,16.20701258,4349596
9/30/2015,16.20406723,16.35435061,16.1333458,16.28068234,4697323
10/1/2015,15.51453209,16.2806818,15.39666397,16.20701354,7271347
10/4/2015,15.62650871,15.69133784,15.47033164,15.5440013,2914036
10/5/2015,15.86813736,15.91233859,15.61766555,15.6913352,3111774
10/6/2015,15.84161854,15.98600823,15.8386717,15.91233996,3381396
10/7/2015,16.13040161,16.3543533,15.9123436,15.9123436,7222559
10/8/2015,16.14218712,16.35435142,16.05967832,16.20701487,4401682
10/11/2015,16.36613655,16.57535398,16.28068092,16.28068092,5800442
10/12/2015,16.37792587,16.50168769,16.35435114,16.42801941,3899567
10/13/2015,16.49579239,16.57535434,16.13334474,16.20701301,6739699
10/14/2015,16.7403717,16.79635892,16.4280176,16.50168586,6123396
10/15/2015,16.86413765,16.94369962,16.64902648,16.79636305,6116907
10/18/2015,17.14996529,17.31203602,16.94369471,16.94369471,7083984
10/19/2015,16.96432114,17.16469802,16.94369325,17.09102976,5641764
10/20/2015,16.63723564,17.09103119,16.57535336,16.94369467,4637027
10/21/2015,16.12450981,16.64902695,16.05968067,16.50169038,5592410
10/22/2015,15.85635662,16.28068527,15.39666725,16.05968042,7994779
